identifier,name,description, audience_size ,type,source,partner,path
6.0035E+12,ACM International Collegiate Programming Contest,,"109,070.00",interests,,,Interests/Additional interests/ACM International Collegiate Programming Contest
1.10635E+14,RJEMHS,,"3,567.00",education_schools,,,Demographics/Education/Schools/Universities/RJEMHS
6.00335E+12,NeÅôet ErtaÅô,,"1,500,000.00",interests,,,Interests/Additional interests/NeÅôet ErtaÅô
1.03146E+14,"University of Jordan, Aqaba",,"909,343.00",education_schools,,,"Demographics/Education/Schools/Universities/University of Jordan, Aqaba"
6.00296E+12,Rakuten,,"11,793,690.00",interests,,,Interests/Additional interests/Rakuten
6.00303E+12,Bjarke Ingels,,"202,020.00",interests,,,Interests/Additional interests/Bjarke Ingels
1.32572E+14,Manager (association football) (Huà_«n luyàéˆn viíÈn bí_ng Ûïíç),,"567,446.00",work_positions,,,Demographics/Work/Job Titles/Manager (association football) (Huà_«n luyàéˆn viíÈn bí_ng Ûïíç)
6.01272E+12,Bà_Ëp Gia Ûêíånh,,"540,440.00",interests,,,Interests/Additional interests/Bà_Ëp Gia Ûêíånh
6.00354E+12,Eusebius,,"353,780.00",interests,,,Interests/Additional interests/Eusebius
6.01731E+12,Estadio Omnilife,,"400,360.00",interests,,,Interests/Additional interests/Estadio Omnilife
6.00301E+12,Kristen Bell,,"21,675,540.00",interests,,,Interests/Additional interests/Kristen Bell
1.03241E+14,Advocate General (Avvocato generale),,"17,537.00",work_positions,,,Demographics/Work/Job Titles/Advocate General (Avvocato generale)
6.00473E+12,Bem Simples,,"974,260.00",interests,,,Interests/Additional interests/Bem Simples
6.00412E+12,Web series,,"7,025,300.00",interests,,,Interests/Additional interests/Web series
1.03558E+14,GCNHS ( geronima Cabrera National High School),,"3,188.00",education_schools,,,Demographics/Education/Schools/Universities/GCNHS ( geronima Cabrera National High School)
6.01324E+12,Oh my Gachi en Radio Planeta 107.7,,"201,130.00",interests,,,Interests/Additional interests/Oh my Gachi en Radio Planeta 107.7
6.00313E+12,The Hobbit,,"4,506,180.00",interests,,,Interests/Additional interests/The Hobbit
6.00316E+12,Final Fantasy,,"9,553,226.00",interests,,,Interests/Additional interests/Final Fantasy
6.00368E+12,ipn,,"124,820.00",interests,,,Interests/Additional interests/ipn
6.00304E+12,Ennio Flaiano,,"39,090.00",interests,,,Interests/Additional interests/Ennio Flaiano
6.00781E+12,Philippine Standard Time,,"9,318,940.00",interests,,,Interests/Additional interests/Philippine Standard Time
6.00325E+12,Variety show,,"32,547,640.00",interests,,,Interests/Additional interests/Variety show
6.00922E+12,Tools and electronics,People in households that buy tools and electronics,"347,200.00",behaviors,"Epsilon - Aggregated, multi-sourced offline transaction-based data",Epsilon,Behaviours/Purchase behavior/Purchase types/Tools and electronics
6.00321E+12,Amel Bent,,"2,211,000.00",interests,,,Interests/Additional interests/Amel Bent
2.05071E+14,TNM (Telekom Networks Malawi),,"2,799.00",work_employers,,,Demographics/Work/Employers/TNM (Telekom Networks Malawi)
1.44962E+15,La Fuga (band),,"179,210.00",interests,,,Interests/Additional interests/La Fuga (band)
6.00916E+12,Amanda Cerny,,"5,935,900.00",interests,,,Interests/Additional interests/Amanda Cerny
6.003E+12,Ymc,,"9,490.00",interests,,,Interests/Additional interests/Ymc
6.00324E+12,Chris Adler (drummer),,"311,590.00",interests,,,Interests/Additional interests/Chris Adler (drummer)
6.00333E+12,3D projection,,"48,420.00",interests,,,Interests/Additional interests/3D projection
3.5163E+14,Adjunct English Instructor,,"2,321.00",work_positions,,,Demographics/Work/Job Titles/Adjunct English Instructor
6.00309E+12,Qee,,"3,560.00",interests,,,Interests/Additional interests/Qee
6.00359E+12,Stiletto heel,,"4,685,290.00",interests,,,Interests/Additional interests/Stiletto heel
1.03116E+14,G.C.T,,"24,000.00",education_schools,,,Demographics/Education/Schools/Universities/G.C.T
6.01173E+12,azxeber.com,,"311,140.00",interests,,,Interests/Additional interests/azxeber.com
1.12642E+14,ACJC,,"22,450.00",education_schools,,,Demographics/Education/Schools/Universities/ACJC
6.00329E+12,GXT,,"96,300.00",interests,,,Interests/Additional interests/GXT
6.00348E+12,Akwesasne Mohawk Casino,,"73,770.00",interests,,,Interests/Additional interests/Akwesasne Mohawk Casino
6.00575E+12,Aula365,,"135,710.00",interests,,,Interests/Additional interests/Aula365
6.00312E+12,Arjuna,,"4,054,620.00",interests,,,Interests/Additional interests/Arjuna
6.00338E+12,Airlift,,"1,445,960.00",interests,,,Interests/Additional interests/Airlift
6.00309E+12,N.E.C. Nijmegen,,"124,390.00",interests,,,Interests/Additional interests/N.E.C. Nijmegen
6.00332E+12,Bijeljina,,"603,500.00",interests,,,Interests/Additional interests/Bijeljina
6.00296E+12,Urmia,,"233,370.00",interests,,,Interests/Additional interests/Urmia
1.97001E+14,Bemis,,"8,658.00",work_employers,,,Demographics/Work/Employers/Bemis
6.0031E+12,Citizen Kane,,"3,297,690.00",interests,,,Interests/Additional interests/Citizen Kane
1.04227E+14,Erhvervsskolen Nordsjí_lland,,"4,185.00",education_schools,,,Demographics/Education/Schools/Universities/Erhvervsskolen Nordsjí_lland
6.00313E+12,Police,,"119,272,980.00",interests,,,Interests/Additional interests/Police
3.56654E+11,Club Brugge KV (RFCB),,"3,405.00",work_employers,,,Demographics/Work/Employers/Club Brugge KV (RFCB)
6.00318E+12,Aktobe,,"83,390.00",interests,,,Interests/Additional interests/Aktobe
6.00325E+12,HVG,,"412,740.00",interests,,,Interests/Additional interests/HVG
6.00345E+12,"Schutz, Germany",,"183,730.00",interests,,,"Interests/Additional interests/Schutz, Germany"
6.00323E+12,asu,,"254,590.00",interests,,,Interests/Additional interests/asu
6.00299E+12,Villeroy & Boch,,"996,990.00",interests,,,Interests/Additional interests/Villeroy & Boch
6.003E+12,James Webb Space Telescope,,"349,420.00",interests,,,Interests/Additional interests/James Webb Space Telescope
6.00365E+12,Quilting,,"5,792,910.00",interests,,,Interests/Additional interests/Quilting
6.00309E+12,Jungle Book ShÅçnen Mowgli,,"26,090.00",interests,,,Interests/Additional interests/Jungle Book ShÅçnen Mowgli
1.06513E+14,Liceo Ginnasio E. Q. Visconti,,"5,336.00",education_schools,,,Demographics/Education/Schools/Universities/Liceo Ginnasio E. Q. Visconti
83593347974,BOOMERANG,,"2,904.00",work_employers,,,Demographics/Work/Employers/BOOMERANG
1.0847E+14,GBHS Bamenda,,"47,155.00",education_schools,,,Demographics/Education/Schools/Universities/GBHS Bamenda
6.00312E+12,RezÛÅ ShÛÅh,,"107,480.00",interests,,,Interests/Additional interests/RezÛÅ ShÛÅh
6.00331E+12,Laissez-faire,,"251,520.00",interests,,,Interests/Additional interests/Laissez-faire
6.00411E+12,ZEE,,"760,400.00",interests,,,Interests/Additional interests/ZEE
1.05648E+14,Aedificium,,"12,475.00",work_employers,,,Demographics/Work/Employers/Aedificium
6.00296E+12,Volvo,,"11,960,440.00",interests,,,Interests/Additional interests/Volvo
6.00416E+12,Bhavana,,"2,689,800.00",interests,,,Interests/Additional interests/Bhavana
6.00318E+12,Aupark Å_ilina,,"18,990.00",interests,,,Interests/Additional interests/Aupark Å_ilina
6.00337E+12,Naturally aspirated engine,,"1,936,750.00",interests,,,Interests/Additional interests/Naturally aspirated engine
6.0034E+12,Algorithm,,"5,748,260.00",interests,,,Interests/Additional interests/Algorithm
6.00439E+12,Rowenta,,"635,920.00",interests,,,Interests/Additional interests/Rowenta
6.00336E+12,Azmi Bishara,,"1,235,350.00",interests,,,Interests/Additional interests/Azmi Bishara
36069398846,Bir Shreshtha Noor Mohammad Rifles Public School and College,,"4,359.00",education_schools,,,Demographics/Education/Schools/Universities/Bir Shreshtha Noor Mohammad Rifles Public School and College
6.00575E+12,fifty shades grey,,"12,063,670.00",interests,,,Interests/Additional interests/fifty shades grey
1.34795E+14,FUA Florence University of the Arts,,"4,848.00",education_schools,,,Demographics/Education/Schools/Universities/FUA Florence University of the Arts
6.00333E+12,Dill,,"1,560,480.00",interests,,,Interests/Additional interests/Dill
6.0029E+12,Jay Park,,"1,307,530.00",interests,,,Interests/Additional interests/Jay Park
6.00395E+12,Sub Focus,,"360,110.00",interests,,,Interests/Additional interests/Sub Focus
6.02352E+12,Expats (Singapore),People from Singapore living abroad,"346,798.00",behaviors,,,Behaviours/Expats/Expats (Singapore)
1.23437E+14,Reliance Digital,,"14,441.00",work_employers,,,Demographics/Work/Employers/Reliance Digital
6.00312E+12,Paver (vehicle),,"268,890.00",interests,,,Interests/Additional interests/Paver (vehicle)
6.00325E+12,Cossacks,,"1,176,860.00",interests,,,Interests/Additional interests/Cossacks
1.49838E+15,KORAY AYDIN,,"342,870.00",interests,,,Interests/Additional interests/KORAY AYDIN
6.00346E+12,Salar de Uyuni,,"223,400.00",interests,,,Interests/Additional interests/Salar de Uyuni
6.00344E+12,Asbestos abatement,,"152,660.00",interests,,,Interests/Additional interests/Asbestos abatement
6.00359E+12,Kitzbí_hel,,"558,810.00",interests,,,Interests/Additional interests/Kitzbí_hel
1.00397E+14,"RGUKT, Basar",,"2,569.00",work_employers,,,"Demographics/Work/Employers/RGUKT, Basar"
6.00336E+12,Tsampa,,"102,120.00",interests,,,Interests/Additional interests/Tsampa
1.12378E+14,Aquinas University,,"63,619.00",education_schools,,,Demographics/Education/Schools/Universities/Aquinas University
6.00331E+12,Brassiere,,"37,833,570.00",interests,,,Interests/Additional interests/Brassiere
6.00345E+12,Michel Vorm,,"29,570.00",interests,,,Interests/Additional interests/Michel Vorm
6.00313E+12,International relations,,"12,178,720.00",interests,,,Interests/Additional interests/International relations
1.45148E+15,Ananta Cip,,"312,700.00",interests,,,Interests/Additional interests/Ananta Cip
6.00307E+12,Emily VanCamp,,"2,829,340.00",interests,,,Interests/Additional interests/Emily VanCamp
6.00325E+12,Riga,,"2,534,260.00",interests,,,Interests/Additional interests/Riga
2.40899E+14,Aotea College,,"10,921.00",education_schools,,,Demographics/Education/Schools/Universities/Aotea College
6.00345E+12,Qaa,,"75,940.00",interests,,,Interests/Additional interests/Qaa
6.00343E+12,Ropa Deportiva,,"227,180.00",interests,,,Interests/Additional interests/Ropa Deportiva
6.00336E+12,Akhal-Teke,,"93,120.00",interests,,,Interests/Additional interests/Akhal-Teke
6.00313E+12,Baden-Wí_rttemberg,,"3,236,310.00",interests,,,Interests/Additional interests/Baden-Wí_rttemberg
6.00378E+12,ICANN,,"240,240.00",interests,,,Interests/Additional interests/ICANN
6.0031E+12,"Ada, Oklahoma",,"7,154,200.00",interests,,,"Interests/Additional interests/Ada, Oklahoma"
6.01955E+12," 5,000+ Employees",People who are owners or employees of a company with 5000+ employees,"346,600.00",behaviors,,DLX,"Behaviours/B2B/Company size/ 5,000+ Employees"
6.01749E+12,Santander Esfera,,"205,550.00",interests,,,Interests/Additional interests/Santander Esfera
6.00561E+12,BeIN Sports,,"17,884,560.00",interests,,,Interests/Additional interests/BeIN Sports
13004060847,BlackBerry,,"74,566.00",work_employers,,,Demographics/Work/Employers/BlackBerry
1.59094E+14,ESME-Sudria,,"6,124.00",education_schools,,,Demographics/Education/Schools/Universities/ESME-Sudria
6.00404E+12,OLX,,"6,402,290.00",interests,,,Interests/Additional interests/OLX
6.00397E+12,Street children,,"2,072,030.00",interests,,,Interests/Additional interests/Street children
1.51893E+14,SMK PGRI 2 BOGOR ( STM AOET 14 ) Technical High Scholl,,"13,985.00",education_schools,,,Demographics/Education/Schools/Universities/SMK PGRI 2 BOGOR ( STM AOET 14 ) Technical High Scholl
6.00439E+12,Geely,,"1,348,730.00",interests,,,Interests/Additional interests/Geely
6.00319E+12,Izu Peninsula,,"175,800.00",interests,,,Interests/Additional interests/Izu Peninsula
6.00321E+12,Duendes Rugby Club,,"672,500.00",interests,,,Interests/Additional interests/Duendes Rugby Club
6.00329E+12,Anatolia,,"14,400,910.00",interests,,,Interests/Additional interests/Anatolia
6.00348E+12,Harrison Ford,,"12,658,380.00",interests,,,Interests/Additional interests/Harrison Ford
6.00328E+12,Herbarium,,"536,360.00",interests,,,Interests/Additional interests/Herbarium
6.00372E+12,Luna Park NYC,,"67,690.00",interests,,,Interests/Additional interests/Luna Park NYC
6.01796E+12,Epic (2013 film),,"46,656,270.00",interests,,,Interests/Additional interests/Epic (2013 film)
6.00336E+12,Smart card,,"1,117,350.00",interests,,,Interests/Additional interests/Smart card
6.00312E+12,The Asylum,,"1,087,450.00",interests,,,Interests/Additional interests/The Asylum
6.01501E+12,arc,,"158,920.00",interests,,,Interests/Additional interests/arc
2.56285E+14,BIVAC,,"28,227.00",work_employers,,,Demographics/Work/Employers/BIVAC
1.09235E+14,RPing,,"17,161.00",work_employers,,,Demographics/Work/Employers/RPing
6.00341E+12,Anatidae,,"1,489,100.00",interests,,,Interests/Additional interests/Anatidae
1.03757E+14,Municipal councilor,,"42,202.00",work_positions,,,Demographics/Work/Job Titles/Municipal councilor
56966156249,Axtel,,"8,699.00",work_employers,,,Demographics/Work/Employers/Axtel
6.01325E+12,AXA Votre Service,,"85,150.00",interests,,,Interests/Additional interests/AXA Votre Service
6.00308E+12,FCG Rugby,,"5,430.00",interests,,,Interests/Additional interests/FCG Rugby
6.00328E+12,Straight-ahead jazz,,"36,540.00",interests,,,Interests/Additional interests/Straight-ahead jazz
1.04427E+15,Fnews.gr 1,,"114,760.00",interests,,,Interests/Additional interests/Fnews.gr 1
6.00338E+12,Beta blocker,,"13,050.00",interests,,,Interests/Additional interests/Beta blocker
6.00322E+12,rvt,,"1,590.00",interests,,,Interests/Additional interests/rvt
6.00325E+12,Amish,,"2,325,150.00",interests,,,Interests/Additional interests/Amish
6.00337E+12,Aoi Miyazaki,,"36,960.00",interests,,,Interests/Additional interests/Aoi Miyazaki
6.00317E+12,AFC Ajax - Amsterdam,,"7,690.00",interests,,,Interests/Additional interests/AFC Ajax - Amsterdam
6.00301E+12,Ultras Ahlawy,,"2,256,220.00",interests,,,Interests/Additional interests/Ultras Ahlawy
6.01444E+12,Profuturo AFP,,"127,580.00",interests,,,Interests/Additional interests/Profuturo AFP
6.00348E+12,FC Karpaty Lviv,,"513,990.00",interests,,,Interests/Additional interests/FC Karpaty Lviv
6.00306E+12,Audi RS 6,,"2,728,250.00",interests,,,Interests/Additional interests/Audi RS 6
1.37663E+14,Bombay High Court,,"4,591.00",work_employers,,,Demographics/Work/Employers/Bombay High Court
1.99768E+14,Fukuoka University,,"91,540.00",education_schools,,,Demographics/Education/Schools/Universities/Fukuoka University
1.59225E+14,Fluminense Football Club,,"15,565.00",work_employers,,,Demographics/Work/Employers/Fluminense Football Club
6.00371E+12,Apple Store,,"10,382,790.00",interests,,,Interests/Additional interests/Apple Store
6.00297E+12,Rí©union,,"4,580,470.00",interests,,,Interests/Additional interests/Rí©union
6.00328E+12,EAC,,"11,990.00",interests,,,Interests/Additional interests/EAC
6.00361E+12,Tour First,,"92,990.00",interests,,,Interests/Additional interests/Tour First
1.16292E+14,"Colíçiste Bhrí_de, Carnew",,"3,368.00",education_schools,,,"Demographics/Education/Schools/Universities/Colíçiste Bhrí_de, Carnew"
6.00325E+12,Aluminium,,"38,180,420.00",interests,,,Interests/Additional interests/Aluminium
6.00328E+12,Pablo Escobar,,"7,503,720.00",interests,,,Interests/Additional interests/Pablo Escobar
1.12022E+14,Phycology (Ficologí_a),,"15,065.00",education_majors,,,Demographics/Education/Fields of Study/Phycology (Ficologí_a)
1.07753E+14,BHW,,"3,696.00",work_employers,,,Demographics/Work/Employers/BHW
6.01945E+12,Plays 5 out of 7 days,People who play 5 out of 7 days on average,"338,755.00",behaviors,,,Behaviours/Digital activities/Canvas Gaming/Average Engagement/Plays 5 out of 7 days
6.00292E+12,Bouches-du-RhíÇne,,"1,484,980.00",interests,,,Interests/Additional interests/Bouches-du-RhíÇne
6.00372E+12,G-Dragon & T.O.P,,"39,150.00",interests,,,Interests/Additional interests/G-Dragon & T.O.P
6.00345E+12,Red Bull BC One,,"1,361,400.00",interests,,,Interests/Additional interests/Red Bull BC One
6.00336E+12,Black Friday (shopping),,"28,910,520.00",interests,,,Interests/Additional interests/Black Friday (shopping)
6.00366E+12,CG,,"159,690.00",interests,,,Interests/Additional interests/CG
1.20382E+11,Amsterdamse Hogeschool voor de Kunsten,,"4,260.00",education_schools,,,Demographics/Education/Schools/Universities/Amsterdamse Hogeschool voor de Kunsten
6.00347E+12,Nitrogen fixation,,"1,976,370.00",interests,,,Interests/Additional interests/Nitrogen fixation
