identification,Case Number,Date-Time,Date,Time,Block,Street,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Location,Latitude,Longitude
6002904,HP100731,1/1/08 10:55,1/1/08,10:55,037XX S INDIANA AVE,S INDIANA AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,FALSE,211,2,3,35,08B,1178174,1880261,2008,1/16/08 1:05,"(41.82675003291771, -87.62181509318529)",41.82675003,-87.62181509
6002770,HP100736,1/1/08 10:59,1/1/08,10:59,053XX S WABASH AVE,S WABASH AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,FALSE,232,2,3,40,08B,1177589,1869348,2008,1/11/08 1:05,"(41.796817076319506, -87.62429167130983)",41.79681708,-87.62429167
6010323,HP114725,1/1/08 11:00,1/1/08,11:00,015XX N KEYSTONE AVE,N KEYSTONE AVE,610,BURGLARY,FORCIBLE ENTRY,CONSTRUCTION SITE,FALSE,FALSE,2534,25,30,23,5,1149055,1910072,2008,1/13/08 1:05,"(41.909167033893745, -87.72787670758143)",41.90916703,-87.72787671
6655986,HP728324,1/1/08 11:00,1/1/08,11:00,039XX N MERRIMAC AVE,N MERRIMAC AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,OTHER,FALSE,FALSE,1633,16,38,17,11,1133965,1925499,2008,12/19/08 1:03,"(41.95177940150543, -87.78294759589974)",41.9517794,-87.7829476
6203381,HP285919,1/1/08 11:00,1/1/08,11:00,048XX N OAKLEY AVE,N OAKLEY AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,DEPARTMENT STORE,FALSE,FALSE,2031,20,47,4,6,1160192,1932097,2008,5/26/08 1:04,"(41.96938200018196, -87.68635366069165)",41.969382,-87.68635366
6160377,HP248030,1/1/08 11:00,1/1/08,11:00,088XX S ESCANABA AVE,S ESCANABA AVE,820,THEFT,$300 AND UNDER,RESIDENCE,FALSE,FALSE,423,4,10,46,6,1196888,1846688,2008,4/1/08 1:05,"(41.734177917366445, -87.5542741420394)",41.73417792,-87.55427414
5992345,HP100760,1/1/08 11:00,1/1/08,11:00,026XX S KEDZIE AVE,S KEDZIE AVE,820,THEFT,$300 AND UNDER,GAS STATION,FALSE,FALSE,1032,10,22,30,6,1155404,1886491,2008,1/5/08 1:04,"(41.84433301729738, -87.70518721472811)",41.84433302,-87.70518721
6011883,HP116987,1/1/08 11:00,1/1/08,11:00,072XX S PAULINA ST,S PAULINA ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,735,7,17,67,5,1166233,1856396,2008,1/23/08 14:56,"(41.76152462100677, -87.66630370792379)",41.76152462,-87.66630371
6006206,HP113335,1/1/08 11:00,1/1/08,11:00,012XX W ALBION AVE,W ALBION AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,2432,24,49,1,5,1166515,1944264,2008,2/10/08 1:05,"(42.00263519564482, -87.66275374899367)",42.0026352,-87.66275375
6797017,HR207958,1/1/08 11:00,1/1/08,11:00,028XX W RASCHER AVE,W RASCHER AVE,281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,FALSE,FALSE,2011,20,40,4,2,1156601,1936118,2008,4/1/09 1:04,"(41.98048948694729, -87.69944840994894)",41.98048949,-87.69944841
6000531,HP100754,1/1/08 11:10,1/1/08,11:10,013XX N HALSTED ST,N HALSTED ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1822,18,27,8,08B,1170812,1908889,2008,1/11/08 1:05,"(41.90547157764699, -87.64798628789616)",41.90547158,-87.64798629
5994808,HP100744,1/1/08 11:10,1/1/08,11:10,067XX S RACINE AVE,S RACINE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,TRUE,TRUE,724,7,17,67,08B,1169443,1860018,2008,1/7/08 1:04,"(41.771394943578095, -87.65443397583329)",41.77139494,-87.65443398
5992172,HP100766,1/1/08 11:11,1/1/08,11:11,054XX S OAK PARK AVE,S OAK PARK AVE,496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,RESIDENCE,TRUE,TRUE,811,8,23,56,04B,1131930,1867842,2008,1/5/08 1:04,"(41.79359577983198, -87.7917656415287)",41.79359578,-87.79176564
5992844,HP100771,1/1/08 11:14,1/1/08,11:14,040XX N MONTICELLO AVE,N MONTICELLO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,TRUE,TRUE,1723,17,33,16,14,1151371,1926807,2008,1/6/08 1:05,"(41.9550440862342, -87.71892815487313)",41.95504409,-87.71892815
5992199,HP100828,1/1/08 11:15,1/1/08,11:15,023XX W 19TH ST,W 19TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1223,12,25,31,08B,1161250,1890728,2008,1/11/08 1:05,"(41.85584044896599, -87.68361568538053)",41.85584045,-87.68361569
5997384,HP100763,1/1/08 11:20,1/1/08,11:20,100XX W OHARE ST,W OHARE ST,5007,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,FALSE,FALSE,1651,16,41,76,26,1100635,1934208,2008,1/10/08 1:05,"(41.97620017280759, -87.90531241099332)",41.97620017,-87.90531241
5995780,HP100780,1/1/08 11:30,1/1/08,11:30,004XX E 79TH ST,E 79TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,GROCERY FOOD STORE,FALSE,FALSE,624,6,6,44,08B,1180647,1852688,2008,1/15/08 1:05,"(41.75103061391432, -87.6135890603375)",41.75103061,-87.61358906
5992306,HP100816,1/1/08 11:30,1/1/08,11:30,084XX S EAST END AVE,S EAST END AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,412,4,8,45,08B,1189018,1849566,2008,1/11/08 1:05,"(41.74226729791673, -87.5830137511962)",41.7422673,-87.58301375
6000278,HP100876,1/1/08 11:30,1/1/08,11:30,010XX S KOSTNER AVE,S KOSTNER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,WAREHOUSE,FALSE,FALSE,1131,11,24,29,14,1147160,1895392,2008,1/9/08 1:04,"(41.86891996994681, -87.73521404395407)",41.86891997,-87.73521404
5992204,HP100787,1/1/08 11:30,1/1/08,11:30,023XX W JACKSON BLVD,W JACKSON BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,FALSE,1211,12,2,28,08B,1160776,1898600,2008,1/22/08 9:10,"(41.877451804617294, -87.68513732832788)",41.8774518,-87.68513733
5992076,HP101441,1/1/08 11:30,1/1/08,11:30,023XX W TAYLOR ST,W TAYLOR ST,820,THEFT,$300 AND UNDER,STREET,FALSE,FALSE,1224,12,25,28,6,1161080,1895564,2008,1/5/08 1:04,"(41.86911443406574, -87.68410543781904)",41.86911443,-87.68410544
5995802,HP100806,1/1/08 11:40,1/1/08,11:40,004XX E 79TH ST,E 79TH ST,460,BATTERY,SIMPLE,GROCERY FOOD STORE,TRUE,FALSE,624,6,6,44,08B,1180647,1852688,2008,1/7/08 1:04,"(41.75103061391432, -87.6135890603375)",41.75103061,-87.61358906
6004092,HP100856,1/1/08 11:45,1/1/08,11:45,055XX S ADA ST,S ADA ST,1360,CRIMINAL TRESPASS,TO VEHICLE,OTHER,TRUE,FALSE,713,7,16,67,26,1168239,1867715,2008,1/12/08 1:05,"(41.79254244820584, -87.65862603743115)",41.79254245,-87.65862604
5991725,HP100841,1/1/08 11:45,1/1/08,11:45,013XX W 108TH PL,W 108TH PL,910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,FALSE,FALSE,2234,22,34,75,7,1169347,1832775,2008,1/4/08 1:05,"(41.69663832823089, -87.65557227609304)",41.69663833,-87.65557228
6002959,HP100927,1/1/08 11:52,1/1/08,11:52,004XX E 43RD ST,E 43RD ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,213,2,3,38,26,1179770,1876631,2008,1/15/08 1:05,"(41.81675260810588, -87.61607089505605)",41.81675261,-87.6160709
5992206,HP100818,1/1/08 11:59,1/1/08,11:59,084XX S BAKER AVE,S BAKER AVE,031A,ROBBERY,ARMED: HANDGUN,TAVERN/LIQUOR STORE,TRUE,FALSE,424,4,10,46,3,1198626,1849478,2008,1/27/08 1:04,"(41.741790541584045, -87.5478137703745)",41.74179054,-87.54781377
6616895,HP689459,1/1/08 12:00,1/1/08,12:00,001XX E 14TH ST,E 14TH ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,133,1,2,33,6,1177455,1893913,2008,12/5/08 1:03,"(41.86422841158949, -87.6240392825869)",41.86422841,-87.62403928
6308740,HP398557,1/1/08 12:00,1/1/08,12:00,016XX E 50TH PL,E 50TH PL,840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,FALSE,FALSE,2132,2,4,39,6,1188091,1871802,2008,6/26/08 1:03,"(41.80330686577868, -87.58570197666252)",41.80330687,-87.58570198
7917950,HT148703,1/1/08 12:00,1/1/08,12:00,021XX E 67TH ST,E 67TH ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,331,,5,43,6,,,2008,2/11/11 0:39,,,
6766993,HR184208,1/1/08 12:00,1/1/08,12:00,0000X E 75TH ST,E 75TH ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,FALSE,FALSE,323,3,6,69,6,1177817,1855327,2008,2/26/09 1:04,"(41.758336829808286, -87.62387976115033)",41.75833683,-87.62387976
6214090,HP302692,1/1/08 12:00,1/1/08,12:00,009XX E 84TH PL,E 84TH PL,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,TRUE,632,6,8,44,26,1184259,1849205,2008,5/2/08 1:04,"(41.74138921862085, -87.60046175428293)",41.74138922,-87.60046175
5994105,HP102574,1/1/08 12:00,1/1/08,12:00,029XX E 97TH ST,E 97TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,TRUE,431,4,10,51,26,1197216,1841151,2008,1/11/08 1:05,"(41.71897576803182, -87.55325635418048)",41.71897577,-87.55325635
6006109,HP112800,1/1/08 12:00,1/1/08,12:00,024XX N AVERS AVE,N AVERS AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2524,25,30,22,7,1150266,1915966,2008,2/17/08 1:05,"(41.92531717048094, -87.7232739872434)",41.92531717,-87.72327399
6270550,HP354413,1/1/08 12:00,1/1/08,12:00,044XX N BROADWAY,N BROADWAY,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,2313,19,46,3,6,1168533,1929821,2008,6/8/08 1:03,"(41.96295964438912, -87.65575007193279)",41.96295964,-87.65575007
6751050,HR165041,1/1/08 12:00,1/1/08,12:00,043XX N CLARENDON AVE,N CLARENDON AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,2323,19,46,3,6,1170166,1929352,2008,3/10/09 1:05,"(41.961637101809806, -87.64975992256817)",41.9616371,-87.64975992
6042849,HP142834,1/1/08 12:00,1/1/08,12:00,031XX N CLIFTON AVE,N CLIFTON AVE,890,THEFT,FROM BUILDING,RESIDENCE-GARAGE,FALSE,FALSE,1932,19,44,6,6,1168024,1921092,2008,1/31/08 1:05,"(41.93901794309255, -87.65787440314917)",41.93901794,-87.6578744
6738310,HR153738,1/1/08 12:00,1/1/08,12:00,013XX N HAMLIN AVE,N HAMLIN AVE,841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,APARTMENT,FALSE,FALSE,2535,25,26,23,6,1150834,1908784,2008,2/11/09 1:04,"(41.90559799384221, -87.72137517432544)",41.90559799,-87.72137517
6012846,HP116062,1/1/08 12:00,1/1/08,12:00,006XX N HOMAN AVE,N HOMAN AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,FALSE,FALSE,1121,11,27,23,6,1153641,1903933,2008,2/17/08 1:05,"(41.89223097705371, -87.71119326438368)",41.89223098,-87.71119326
6287893,HP378736,1/1/08 12:00,1/1/08,12:00,008XX N KEDZIE AVE,N KEDZIE AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),FALSE,FALSE,1121,11,27,23,11,1154853,1905198,2008,6/14/08 1:03,"(41.895678055673635, -87.70670815120131)",41.89567806,-87.70670815
6100536,HP193901,1/1/08 12:00,1/1/08,12:00,056XX N KENMORE AVE,N KENMORE AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,FALSE,FALSE,2022,20,48,77,6,1168191,1937582,2008,3/11/08 1:04,"(41.98426347045496, -87.65678212662465)",41.98426347,-87.65678213
6156961,HP246745,1/1/08 12:00,1/1/08,12:00,058XX N KENMORE AVE,N KENMORE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,FALSE,2022,20,48,77,26,1168138,1939278,2008,4/25/08 1:06,"(41.988918482345845, -87.65692778908804)",41.98891848,-87.65692779
6285023,HP374425,1/1/08 12:00,1/1/08,12:00,001XX N LONG AVE,N LONG AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,FALSE,1523,15,28,25,11,1140272,1900590,2008,6/8/08 1:03,"(41.88331287417178, -87.76037449665637)",41.88331287,-87.7603745
6250656,HP334994,1/1/08 12:00,1/1/08,12:00,059XX N MAGNOLIA AVE,N MAGNOLIA AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,FALSE,FALSE,2013,20,48,77,6,1166924,1939477,2008,5/27/08 1:05,"(41.989490766844234, -87.66138727274148)",41.98949077,-87.66138727
8467826,HV143878,1/1/08 12:00,1/1/08,12:00,045XX N MALDEN ST,N MALDEN ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,FALSE,FALSE,2311,,46,3,6,,,2008,3/28/12 9:57,,,
6001552,HP109934,1/1/08 12:00,1/1/08,12:00,042XX N MARINE DR,N MARINE DR,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,FALSE,FALSE,2323,19,46,3,26,1170946,1928775,2008,2/1/08 1:05,"(41.9600366860599, -87.64690922125503)",41.96003669,-87.64690922
5993935,HP101999,1/1/08 12:00,1/1/08,12:00,012XX N MASON AVE,N MASON AVE,820,THEFT,$300 AND UNDER,STREET,FALSE,FALSE,2531,25,29,25,6,1136434,1907445,2008,1/5/08 1:04,"(41.90219332854075, -87.77430410487682)",41.90219333,-87.7743041
6111442,HP205681,1/1/08 12:00,1/1/08,12:00,065XX N NIXON AVE,N NIXON AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,TRUE,FALSE,1611,16,41,10,6,1128127,1943302,2008,3/20/08 1:04,"(42.000733530664895, -87.80400409071231)",42.00073353,-87.80400409
6010531,HP114722,1/1/08 12:00,1/1/08,12:00,006XX N NOBLE ST,N NOBLE ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,1324,13,27,24,6,1166987,1904274,2008,1/16/08 1:05,"(41.8928907030201, -87.66216934383479)",41.8928907,-87.66216934
6010911,HP114737,1/1/08 12:00,1/1/08,12:00,006XX N NOBLE ST,N NOBLE ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,1324,13,27,24,6,1166987,1904274,2008,1/16/08 1:05,"(41.8928907030201, -87.66216934383479)",41.8928907,-87.66216934
7341037,HS142705,1/1/08 12:00,1/1/08,12:00,027XX N PARKSIDE AVE,N PARKSIDE AVE,265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,OTHER,FALSE,FALSE,2514,,30,19,2,,,2008,2/11/10 1:15,,,
6074363,HP174133,1/1/08 12:00,1/1/08,12:00,052XX N SHERIDAN RD,N SHERIDAN RD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,FALSE,TRUE,2023,20,48,77,11,1168649,1935151,2008,3/1/08 1:04,"(41.97758280643106, -87.65516846437968)",41.97758281,-87.65516846
6657921,HP724862,1/1/08 12:00,1/1/08,12:00,016XX N TRIPP AVE,N TRIPP AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,2534,25,30,23,6,1147839,1910674,2008,12/19/08 1:03,"(41.910842448810676, -87.7323282851806)",41.91084245,-87.73232829
7063798,HR468667,1/1/08 12:00,1/1/08,12:00,028XX N WOLCOTT AVE,N WOLCOTT AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,FALSE,FALSE,1931,,32,5,6,,,2008,8/13/09 1:03,,,
6188346,HP277657,1/1/08 12:00,1/1/08,12:00,087XX S BURLEY AVE,S BURLEY AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,FALSE,424,4,7,46,26,1199146,1847633,2008,4/19/08 1:06,"(41.7367146845382, -87.54597039985671)",41.73671468,-87.5459704
7333145,HS136852,1/1/08 12:00,1/1/08,12:00,060XX S CARPENTER ST,S CARPENTER ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,FALSE,FALSE,712,,16,68,6,,,2008,2/20/10 1:12,,,
7881181,HT110942,1/1/08 12:00,1/1/08,12:00,068XX S CRANDON AVE,S CRANDON AVE,841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,FALSE,FALSE,331,,5,43,6,,,2008,1/22/11 0:39,,,
6004071,HP100929,1/1/08 12:00,1/1/08,12:00,122XX S ELIZABETH ST,S ELIZABETH ST,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,524,5,34,53,08A,1170167,1823806,2008,1/12/08 1:05,"(41.67200816049153, -87.65282931730269)",41.67200816,-87.65282932
6005037,HP112497,1/1/08 12:00,1/1/08,12:00,083XX S ELLIS AVE,S ELLIS AVE,560,ASSAULT,SIMPLE,STREET,FALSE,TRUE,632,6,8,44,08A,1184297,1849915,2008,1/12/08 1:05,"(41.74333664632195, -87.6003003664586)",41.74333665,-87.60030037
6027107,HP126687,1/1/08 12:00,1/1/08,12:00,045XX S ELLIS AVE,S ELLIS AVE,820,THEFT,$300 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,2123,2,4,39,6,1183727,1874966,2008,1/23/08 14:56,"(41.81209217267735, -87.60160783197566)",41.81209217,-87.60160783
6995114,HR394504,1/1/08 12:00,1/1/08,12:00,054XX S FAIRFIELD AVE,S FAIRFIELD AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,FALSE,911,9,14,63,26,1158933,1868209,2008,7/13/09 1:04,"(41.79409340159603, -87.69273652322056)",41.7940934,-87.69273652
6313406,HP402721,1/1/08 12:00,1/1/08,12:00,123XX S HALSTED ST,S HALSTED ST,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,SIDEWALK,FALSE,TRUE,523,5,34,53,26,1173265,1823175,2008,7/5/08 1:03,"(41.670208896841125, -87.641509171096)",41.6702089,-87.64150917
6717320,HR104016,1/1/08 12:00,1/1/08,12:00,102XX S HALSTED ST,S HALSTED ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,2232,22,34,73,6,1172831,1836707,2008,1/27/09 1:03,"(41.7073523914429, -87.64270050958676)",41.70735239,-87.64270051
5996780,HP100842,1/1/08 12:00,1/1/08,12:00,061XX S INDIANA AVE,S INDIANA AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,FALSE,311,3,20,40,08B,1178606,1864566,2008,1/10/08 1:05,"(41.783671728909674, -87.62070760926564)",41.78367173,-87.62070761
6047486,HP149228,1/1/08 12:00,1/1/08,12:00,008XX S LAFLIN ST,S LAFLIN ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,1213,12,2,28,11,1166480,1896148,2008,2/4/09 1:04,"(41.87060319698128, -87.66426401714044)",41.8706032,-87.66426402
6289072,HP370823,1/1/08 12:00,1/1/08,12:00,019XX S LAWNDALE AVE,S LAWNDALE AVE,841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,FALSE,FALSE,1014,10,24,29,6,1152051,1890062,2008,8/31/10 15:21,"(41.85419891284286, -87.71739825074269)",41.85419891,-87.71739825
6003832,HP112427,1/1/08 12:00,1/1/08,12:00,085XX S MANISTEE AVE,S MANISTEE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,423,4,7,46,14,1196014,1848841,2008,1/10/08 1:05,"(41.74010759106811, -87.55740489069973)",41.74010759,-87.55740489
6158627,HP247896,1/1/08 12:00,1/1/08,12:00,012XX S MICHIGAN AVE,S MICHIGAN AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,FALSE,FALSE,133,1,2,33,6,1177467,1894575,2008,4/10/08 1:05,"(41.86604470873852, -87.62397515107105)",41.86604471,-87.62397515
6076317,HP175865,1/1/08 12:00,1/1/08,12:00,057XX S NORMAL BLVD,S NORMAL BLVD,820,THEFT,$300 AND UNDER,RESIDENCE,FALSE,FALSE,711,7,3,68,6,1173899,1866917,2008,2/27/08 1:05,"(41.7902288810041, -87.63789533573643)",41.79022888,-87.63789534
6012362,HP118280,1/1/08 12:00,1/1/08,12:00,127XX S PEORIA ST,S PEORIA ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,TRUE,523,5,34,53,26,1172689,1820393,2008,1/16/08 1:05,"(41.66258728878419, -87.64369874903416)",41.66258729,-87.64369875
6083614,HP175103,1/1/08 12:00,1/1/08,12:00,104XX S PEORIA ST,S PEORIA ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,2232,22,34,73,6,1172117,1835727,2008,2/23/08 1:05,"(41.7046788076834, -87.64534385333808)",41.70467881,-87.64534385
6060571,HP160644,1/1/08 12:00,1/1/08,12:00,107XX S PROSPECT AVE,S PROSPECT AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,FALSE,FALSE,2212,22,19,75,11,1167469,1833219,2008,2/12/08 1:04,"(41.69789708478571, -87.66243574191222)",41.69789708,-87.66243574
8082334,HT271686,1/1/08 12:00,1/1/08,12:00,063XX S ROCKWELL ST,S ROCKWELL ST,266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,TRUE,TRUE,825,,15,66,2,,,2008,9/3/11 0:39,,,
5991934,HP101075,1/1/08 12:00,1/1/08,12:00,079XX S SAGINAW AVE,S SAGINAW AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,422,4,7,46,26,1195265,1852869,2008,1/24/08 1:05,"(41.75117924375229, -87.56001644419959)",41.75117924,-87.56001644
6001092,HP104050,1/1/08 12:00,1/1/08,12:00,075XX S STEWART AVE,S STEWART AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,623,6,17,69,7,1174966,1855125,2008,1/9/08 1:04,"(41.757846562060436, -87.6343343858516)",41.75784656,-87.63433439
6038668,HP140907,1/1/08 12:00,1/1/08,12:00,077XX S THROOP ST,S THROOP ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,612,6,17,71,6,1169186,1853431,2008,2/10/08 1:05,"(41.753324923544106, -87.65556629670763)",41.75332492,-87.6555663
6754863,HR173283,1/1/08 12:00,1/1/08,12:00,078XX S THROOP ST,S THROOP ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,612,6,17,71,6,1169285,1852689,2008,2/20/09 1:03,"(41.75128663502542, -87.65522492994866)",41.75128664,-87.65522493
6008370,HP114468,1/1/08 12:00,1/1/08,12:00,096XX S VAN VLISSINGEN RD,S VAN VLISSINGEN RD,841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,FALSE,FALSE,431,4,7,51,6,1190275,1841531,2008,1/28/08 1:04,"(41.720188297872916, -87.57866630697653)",41.7201883,-87.57866631
8337486,HT571154,1/1/08 12:00,1/1/08,12:00,110XX S VERNON AVE,S VERNON AVE,841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,FALSE,FALSE,513,,9,49,6,,,2008,11/25/11 0:40,,,
6399297,HP483446,1/1/08 12:00,1/1/08,12:00,053XX S WOOD ST,S WOOD ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,FALSE,932,9,16,61,26,1165221,1869023,2008,8/6/08 1:04,"(41.79619622433277, -87.6696556156115)",41.79619622,-87.66965562
7316396,HS111023,1/1/08 12:00,1/1/08,12:00,107XX S YATES AVE,S YATES AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,434,,10,51,6,,,2008,1/21/10 1:14,,,
6385709,HP471352,1/1/08 12:00,1/1/08,12:00,003XX W 106TH ST,W 106TH ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,FALSE,FALSE,512,5,34,49,11,1175727,1834669,2008,9/1/08 1:03,"(41.70169560027496, -87.6321561270523)",41.7016956,-87.63215613
6763274,HR178833,1/1/08 12:00,1/1/08,12:00,017XX W 18TH PL,W 18TH PL,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,CONSTRUCTION SITE,FALSE,FALSE,1223,12,25,31,11,1164838,1891073,2008,3/1/09 1:03,"(41.85671190422231, -87.67043620338096)",41.8567119,-87.6704362
8891145,HV565048,1/1/08 12:00,1/1/08,12:00,029XX W 25TH PL,W 25TH PL,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,1033,,12,30,6,,,2008,11/21/12 0:41,,,
7293572,HR708947,1/1/08 12:00,1/1/08,12:00,014XX W 63RD ST,W 63RD ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,BANK,FALSE,FALSE,713,7,16,67,6,1167650,1863005,2008,1/29/10 1:14,"(41.779630300628774, -87.66092088752164)",41.7796303,-87.66092089
8895147,HV569124,1/1/08 12:00,1/1/08,12:00,037XX W 81ST PL,W 81ST PL,1544,SEX OFFENSE,SEXUAL EXPLOITATION OF A CHILD,RESIDENCE-GARAGE,TRUE,TRUE,834,,18,70,17,,,2008,1/12/13 0:39,,,
6104734,HP200149,1/1/08 12:00,1/1/08,12:00,035XX W 85TH ST,W 85TH ST,820,THEFT,$300 AND UNDER,STREET,FALSE,FALSE,834,8,18,70,6,1154320,1848037,2008,3/2/08 1:04,"(41.73883133895224, -87.71018821462144)",41.73883134,-87.71018821
6080886,HP179073,1/1/08 12:00,1/1/08,12:00,037XX W ADDISON ST,W ADDISON ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,FALSE,FALSE,1732,17,30,21,11,1150524,1923627,2008,2/4/09 1:04,"(41.94633454720798, -87.72212527102691)",41.94633455,-87.72212527
6560043,HP631074,1/1/08 12:00,1/1/08,12:00,024XX W BARRY AVE,W BARRY AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,FALSE,FALSE,1913,19,1,5,6,1159639,1920564,2008,11/4/08 1:04,"(41.93774623812733, -87.68870602400098)",41.93774624,-87.68870602
